Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
996096,04/14/25,215833-0002-001 PILOT,R1,30.0,28,1224,57,10.14,TN,$46.50,/ TN,$471.51,10.14,TN,$46.50,/ TN,$471.51
996119,04/14/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,1221,56,8.61,TN,$46.50,/ TN,$400.37,8.61,TN,$46.50,/ TN,$400.37
996128,04/15/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,2223,79,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
996174,04/15/25,211341-0001-001 RUSH TRUCK CENTER,R1,30.0,28,2221,56,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
996189,04/15/25,205537-0001-001 HOME DEPOT # 6540,R2,30.0,28,2226,62,7.97,TN,$46.50,/ TN,$370.61,7.97,TN,$46.50,/ TN,$370.61
996192,04/15/25,211365-0001-002 MRS BAIRD'S BAKERY,R1,30.0,28,2221,56,0.86,TN,$46.50,/ TN,$39.99,0.86,TN,$46.50,/ TN,$39.99
996215,04/15/25,214068-0001-002 CONTINUUM TRANPORTATION,R1,30.0,28,2223,79,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
996217,04/15/25,209971-0002-001 H E B MERCADO,R1,30.0,28,2221,56,4.39,TN,$46.50,/ TN,$204.14,4.39,TN,$46.50,/ TN,$204.14
996224,04/15/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,2224,57,3.06,TN,$46.50,/ TN,$142.29,3.06,TN,$46.50,/ TN,$142.29
996246,04/15/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,2225,42,1.13,TN,$46.50,/ TN,$52.55,1.13,TN,$46.50,/ TN,$52.55
996312,04/15/25,205033-0002-002 MALL DEL NORTE,R1,30.0,28,2226,62,15.3,TN,$46.50,/ TN,$711.45,15.3,TN,$46.50,/ TN,$711.45
996351,04/15/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.16,TN,$46.50,/ TN,$53.94,1.16,TN,$46.50,/ TN,$53.94
996368,04/15/25,207836-0001-001 I M M I,R1,30.0,28,2223,79,1.95,TN,$46.50,/ TN,$90.68,1.95,TN,$46.50,/ TN,$90.68
996379,04/15/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,2224,57,1.7,TN,$46.50,/ TN,$79.05,1.7,TN,$46.50,/ TN,$79.05
996393,04/15/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,2225,42,0.74,TN,$46.50,/ TN,$34.41,0.74,TN,$46.50,/ TN,$34.41
996474,04/15/25,215945-0001-001 K M FORWARDING,R1,30.0,28,2223,79,2.29,TN,$46.50,/ TN,$106.49,2.29,TN,$46.50,/ TN,$106.49
996479,04/15/25,214098-0001-001 WAL MART - 3623,R2,30.0,28,2225,42,10.46,TN,$46.50,/ TN,$486.39,10.46,TN,$46.50,/ TN,$486.39
996479,04/15/25,214098-0001-001 WAL MART - 3623,R2,30.0,9,2225,42,1.0,EA,$10.00,/ EA,$10.00,1.0,EA,$10.00,/ EA,$10.00
996485,04/15/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,0.59,TN,$46.50,/ TN,$27.44,0.59,TN,$46.50,/ TN,$27.44
996488,04/15/25,201208-0001-003 BETHANY HOUSE,R1,10.0,28,2226,62,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$0.00,/ TN,$0.00
996521,04/15/25,210687-0001-001 TARGET 2112,R1,30.0,28,2221,56,2.34,TN,$46.50,/ TN,$108.81,2.34,TN,$46.50,/ TN,$108.81
996617,04/15/25,205041-0001-001 HPJ,R1,30.0,28,2223,79,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
996644,04/15/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,2224,57,3.34,TN,$46.50,/ TN,$155.31,3.34,TN,$46.50,/ TN,$155.31
996648,04/15/25,214096-0001-001 WALMART-3518,R2,30.0,28,2225,42,4.95,TN,$46.50,/ TN,$230.18,4.95,TN,$46.50,/ TN,$230.18
996657,04/15/25,213744-0001-002 KIKO TREVINO,R1,30.0,28,2221,56,9.01,TN,$46.50,/ TN,$418.97,9.01,TN,$46.50,/ TN,$418.97
996697,04/15/25,209970-0001-002 H E B # 586,R2,30.0,28,2226,62,2.47,TN,$46.50,/ TN,$114.86,2.47,TN,$46.50,/ TN,$114.86
996714,04/15/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.78,TN,$46.50,/ TN,$82.77,1.78,TN,$46.50,/ TN,$82.77
996744,04/15/25,215771-0001-001 JMA DESIGNS GROUP,R1,10.0,28,2226,62,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
996755,04/15/25,209974-0001-001 H E B   # 0449,R2,30.0,28,2221,56,7.99,TN,$46.50,/ TN,$371.54,7.99,TN,$46.50,/ TN,$371.54
996762,04/15/25,209686-0001-001 UNITRADE STADIUM,R2,30.0,28,2224,57,0.17,TN,$46.50,/ TN,$7.91,0.17,TN,$46.50,/ TN,$7.91
996765,04/15/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2226,62,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
996767,04/15/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,2225,42,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
996784,04/16/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,3223,79,1.42,TN,$46.50,/ TN,$66.03,1.42,TN,$46.50,/ TN,$66.03
996785,04/16/25,209686-0001-002 UNITRADE STADIUM,R1,30.0,28,3224,57,1.0,TN,$46.50,/ TN,$46.50,1.0,TN,$46.50,/ TN,$46.50
996852,04/16/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3226,62,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
996854,04/16/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,3225,42,0.98,TN,$46.50,/ TN,$45.57,0.98,TN,$46.50,/ TN,$45.57
996871,04/16/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,3223,79,1.25,TN,$46.50,/ TN,$58.13,1.25,TN,$46.50,/ TN,$58.13
996884,04/16/25,215771-0001-001 JMA DESIGNS GROUP,R1,10.0,28,3226,62,0.32,TN,$46.50,/ TN,$14.88,0.32,TN,$46.50,/ TN,$14.88
996910,04/16/25,215958-0001-001 LEWIS WOODUL,R1,15.0,28,3226,62,1.09,TN,$46.50,/ TN,$50.69,1.09,TN,$46.50,/ TN,$50.69
996912,04/16/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,3224,57,0.67,TN,$46.50,/ TN,$31.16,0.67,TN,$46.50,/ TN,$31.16
996957,04/16/25,214172-0001-002 HEPECA LOGISTCS INC,R1,30.0,28,3223,79,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
996978,04/16/25,"206552-0001-001 COMPRESSOR SYSTEMS, INC",R1,30.0,28,3221,56,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
996989,04/16/25,215764-0002-001 SKY LIMITED,R1,15.0,28,3226,62,2.39,TN,$46.50,/ TN,$111.14,2.39,TN,$46.50,/ TN,$111.14
997038,04/16/25,201317-0001-001 GEODIS LOGISTICS,R1,30.0,28,3223,79,1.48,TN,$46.50,/ TN,$68.82,1.48,TN,$46.50,/ TN,$68.82
997042,04/16/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,3225,42,2.0,TN,$46.50,/ TN,$93.00,2.0,TN,$46.50,/ TN,$93.00
997147,04/16/25,210925-0001-001 BRICER INC.,R1,30.0,28,3223,79,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
997152,04/16/25,207255-0001-002 CABALLERO BROKERS,R1,30.0,28,3221,56,1.08,TN,$46.50,/ TN,$50.22,1.08,TN,$46.50,/ TN,$50.22
997157,04/16/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,3224,57,1.98,TN,$46.50,/ TN,$92.07,1.98,TN,$46.50,/ TN,$92.07
997163,04/16/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,3225,42,0.17,TN,$46.50,/ TN,$7.91,0.17,TN,$46.50,/ TN,$7.91
997199,04/16/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,3225,42,0.86,TN,$46.50,/ TN,$39.99,0.86,TN,$46.50,/ TN,$39.99
997242,04/16/25,213935-0001-001  G & H LOGISTICS,R1,30.0,28,3223,79,2.4,TN,$46.50,/ TN,$111.60,2.4,TN,$46.50,/ TN,$111.60
997262,04/16/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,3221,56,5.25,TN,$46.50,/ TN,$244.13,5.25,TN,$46.50,/ TN,$244.13
997267,04/16/25,211341-0001-001 RUSH TRUCK CENTER,R1,30.0,28,3224,57,1.77,TN,$46.50,/ TN,$82.31,1.77,TN,$46.50,/ TN,$82.31
997273,04/16/25,215904-0001-001 UPRR 83129,R1,40.0,28,3225,42,0.81,TN,$46.50,/ TN,$37.67,0.81,TN,$46.50,/ TN,$37.67
997339,04/16/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,3221,56,3.1,TN,$216.50,/ TN,$671.15,3.1,TN,$216.50,/ TN,$671.15
997349,04/17/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,1.13,TN,$46.50,/ TN,$52.55,1.13,TN,$46.50,/ TN,$52.55
997350,04/16/25,215937-0001-001 PALACIOS AND SONS,R1,30.0,13,3223,79,8.54,TN,$216.50,/ TN,"$1,848.91",8.54,TN,$216.50,/ TN,"$1,848.91"
997400,04/17/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,4221,56,0.95,TN,$46.50,/ TN,$44.18,0.95,TN,$46.50,/ TN,$44.18
997430,04/17/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,4225,42,0.76,TN,$46.50,/ TN,$35.34,0.76,TN,$46.50,/ TN,$35.34
997445,04/17/25,215840-0001-001 WHEELER METALS,R1,30.0,28,4223,79,3.21,TN,$46.50,/ TN,$149.27,3.21,TN,$46.50,/ TN,$149.27
997458,04/17/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,4226,62,0.63,TN,$46.50,/ TN,$29.30,0.63,TN,$46.50,/ TN,$29.30
997462,04/17/25,207449-0001-003 GONTOR FORWARDING CORP,R1,30.0,28,4225,42,2.41,TN,$46.50,/ TN,$112.07,2.41,TN,$46.50,/ TN,$112.07
997474,04/17/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,4221,56,1.77,TN,$46.50,/ TN,$82.31,1.77,TN,$46.50,/ TN,$82.31
997486,04/17/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4224,57,2.42,TN,$46.50,/ TN,$112.53,2.42,TN,$46.50,/ TN,$112.53
997532,04/17/25,"214235-0001-001 J.O. ALVAREZ, INC",R1,30.0,28,4226,62,14.44,TN,$46.50,/ TN,$671.46,14.44,TN,$46.50,/ TN,$671.46
997545,04/16/25,203168-0001-001 CR ENGLAND,R1,30.0,28,3223,79,0.98,TN,$46.50,/ TN,$45.57,0.98,TN,$46.50,/ TN,$45.57
997552,04/17/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,4221,56,2.31,TN,$46.50,/ TN,$107.42,2.31,TN,$46.50,/ TN,$107.42
997595,04/17/25,214193-0001-001 PAM TRANSPORT,R1,30.0,28,4225,42,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
997606,04/17/25,209972-0001-002 H E B,R2,30.0,28,4224,57,5.8,TN,$46.50,/ TN,$269.70,5.8,TN,$46.50,/ TN,$269.70
997651,04/17/25,208878-0001-001 T & T FORWARDING,R1,30.0,28,4223,79,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
997690,04/17/25,215729-0001-001 DKC CONSTRUCTION,R1,30.0,28,4225,42,2.37,TN,$46.50,/ TN,$110.21,2.37,TN,$46.50,/ TN,$110.21
997709,04/17/25,201117-0001-001 SOUTH TEXAS SHOOTING COMPLEX,R1,10.0,28,4226,62,0.36,TN,$46.50,/ TN,$16.74,0.36,TN,$46.50,/ TN,$16.74
997720,04/17/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,4221,56,5.71,TN,$46.50,/ TN,$265.52,5.71,TN,$46.50,/ TN,$265.52
997730,04/17/25,207655-0001-001 ROSS STORE #1270,R2,30.0,28,4224,57,6.15,TN,$46.50,/ TN,$285.98,6.15,TN,$46.50,/ TN,$285.98
997741,04/17/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,4223,79,0.18,TN,$46.50,/ TN,$8.37,0.18,TN,$46.50,/ TN,$8.37
997792,04/17/25,208792-0001-001 TEXAS DISCOUNT FURNITURE,R1,30.0,28,4225,42,0.6,TN,$46.50,/ TN,$27.90,0.6,TN,$46.50,/ TN,$27.90
997814,04/17/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,4221,56,3.0,TN,$46.50,/ TN,$139.50,3.0,TN,$46.50,/ TN,$139.50
997816,04/17/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4226,62,1.05,TN,$46.50,/ TN,$48.83,1.05,TN,$46.50,/ TN,$48.83
997899,04/17/25,214363-0001-001 COCA COLA,R1,30.0,28,4225,42,1.42,TN,$46.50,/ TN,$66.03,1.42,TN,$46.50,/ TN,$66.03
997905,04/17/25,208878-0001-001 T & T FORWARDING,R1,30.0,28,4223,79,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
997917,04/17/25,215878-0001-001 MEXUS COLD STORAGE,R1,30.0,28,4224,57,0.48,TN,$46.50,/ TN,$22.32,0.48,TN,$46.50,/ TN,$22.32
997957,04/18/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,5223,79,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
997965,04/18/25,213474-0001-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,5226,62,4.18,TN,$0.00,/ TN,$0.00,4.18,TN,$0.00,/ TN,$0.00
997968,04/18/25,210460-0001-001 LOVE'S TRAVEL STOPS L0298,R2,30.0,28,5221,56,5.13,TN,$46.50,/ TN,$238.55,5.13,TN,$46.50,/ TN,$238.55
998019,04/18/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5224,57,16.05,TN,$46.50,/ TN,$746.33,16.05,TN,$46.50,/ TN,$746.33
998044,04/18/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,5225,42,2.73,TN,$46.50,/ TN,$126.95,2.73,TN,$46.50,/ TN,$126.95
998073,04/18/25,209982-0001-001 A E P MS#2,R1,30.0,28,5226,62,1.61,TN,$46.50,/ TN,$74.87,1.61,TN,$46.50,/ TN,$74.87
998109,04/18/25,203347-0001-001 T S I,R1,30.0,28,5225,42,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
998118,04/18/25,210392-0002-002 LOPEZ ADRI FORWARDING LLC,R1,30.0,28,5223,79,4.4,TN,$46.50,/ TN,$204.60,4.4,TN,$46.50,/ TN,$204.60
998122,04/18/25,210260-0001-001 U S BORDER PATROL,R1,20.0,28,5221,56,0.26,TN,$46.50,/ TN,$12.09,0.26,TN,$46.50,/ TN,$12.09
998133,04/18/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,5224,57,0.46,TN,$46.50,/ TN,$21.39,0.46,TN,$46.50,/ TN,$21.39
998141,04/18/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,5221,56,1.17,TN,$46.50,/ TN,$54.41,1.17,TN,$46.50,/ TN,$54.41
998174,04/18/25,209970-0001-002 H E B # 586,R2,30.0,28,5225,42,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
998204,04/18/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,5225,42,2.47,TN,$46.50,/ TN,$114.86,2.47,TN,$46.50,/ TN,$114.86
998213,04/18/25,214224-0001-001 REMCO GROUP INC,R1,30.0,28,5223,79,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
998228,04/18/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,5225,42,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
998231,04/18/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,5226,62,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
998234,04/18/25,208551-0001-001 TRANE SUPPLY,R1,30.0,28,5224,57,0.37,TN,$46.50,/ TN,$17.21,0.37,TN,$46.50,/ TN,$17.21
998308,04/18/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,1.09,TN,$46.50,/ TN,$50.69,1.09,TN,$46.50,/ TN,$50.69
998312,04/18/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,5223,79,2.17,TN,$46.50,/ TN,$100.91,2.17,TN,$46.50,/ TN,$100.91
998323,04/18/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,5226,62,0.01,TN,$46.50,/ TN,$0.47,0.01,TN,$46.50,/ TN,$0.47
998334,04/18/25,202566-0001-001 ROBERT BOSCH CORP,R1,30.0,28,5225,42,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
998367,04/18/25,215760-0001-001 SPRING HILL SUITES,R1,30.0,28,5224,57,0.89,TN,$46.50,/ TN,$41.39,0.89,TN,$46.50,/ TN,$41.39
998380,04/18/25,210131-0001-001 TKR USA INC,R1,30.0,28,5221,56,0.27,TN,$46.50,/ TN,$12.56,0.27,TN,$46.50,/ TN,$12.56
998403,04/18/25,215948-0001-001 WASTE MANAGEMENT AUTOZONE,R1,30.0,28,5224,57,1.23,TN,$46.50,/ TN,$57.20,1.23,TN,$46.50,/ TN,$57.20
998430,04/18/25,209968-0001-001 H E B # 207 COMPACTOR,R2,30.0,28,5226,62,12.52,TN,$46.50,/ TN,$582.18,12.52,TN,$46.50,/ TN,$582.18
998438,04/18/25,213636-0001-002 CARTER EXPRESS INC,R1,30.0,28,5225,42,1.64,TN,$46.50,/ TN,$76.26,1.64,TN,$46.50,/ TN,$76.26
998456,04/18/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,5221,56,0.35,TN,$216.50,/ TN,$75.78,0.35,TN,$216.50,/ TN,$75.78
998476,04/17/25,207754-0017-001 ZTERS,R1,30.0,28,4221,56,0.95,TN,$46.50,/ TN,$44.18,0.95,TN,$46.50,/ TN,$44.18
998490,04/21/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,0.51,TN,$46.50,/ TN,$23.72,0.51,TN,$46.50,/ TN,$23.72
998507,04/21/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,1221,56,6.85,TN,$46.50,/ TN,$318.53,6.85,TN,$46.50,/ TN,$318.53
998521,04/21/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1225,42,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
998548,04/21/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1224,57,1.8,TN,$46.50,/ TN,$83.70,1.8,TN,$46.50,/ TN,$83.70
998558,04/21/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,2.0,TN,$46.50,/ TN,$93.00,2.0,TN,$46.50,/ TN,$93.00
998560,04/21/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,1226,62,2.8,TN,$46.50,/ TN,$130.20,2.8,TN,$46.50,/ TN,$130.20
998586,04/21/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,1225,42,3.12,TN,$216.50,/ TN,$675.48,3.12,TN,$216.50,/ TN,$675.48
998593,04/21/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,1226,62,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
998665,04/21/25,207516-0001-001 JAMCO INTERNATIONAL,R1,30.0,28,1223,79,1.37,TN,$46.50,/ TN,$63.71,1.37,TN,$46.50,/ TN,$63.71
998692,04/21/25,210131-0001-001 TKR USA INC,R1,30.0,28,1224,57,0.5,TN,$46.50,/ TN,$23.25,0.5,TN,$46.50,/ TN,$23.25
998701,04/21/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
998718,04/21/25,202566-0001-001 ROBERT BOSCH CORP,R1,30.0,28,1226,62,1.62,TN,$46.50,/ TN,$75.33,1.62,TN,$46.50,/ TN,$75.33
998746,04/21/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1226,62,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
998768,04/07/25,205947-0007-001 SAVO,R1,30.0,28,1223,79,1.25,TN,$46.50,/ TN,$58.13,1.25,TN,$46.50,/ TN,$58.13
998785,04/21/25,210259-0001-001 U S BORDER PATROL,R1,15.0,28,1225,42,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
998846,04/21/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1224,57,0.55,TN,$46.50,/ TN,$25.58,0.55,TN,$46.50,/ TN,$25.58
998848,04/21/25,210687-0001-001 TARGET 2112,R1,30.0,28,1221,56,3.62,TN,$46.50,/ TN,$168.33,3.62,TN,$46.50,/ TN,$168.33
998898,04/21/25,215659-0002-001 GABRIEL VIELMA,R1,30.0,28,1226,62,3.45,TN,$46.50,/ TN,$160.43,3.45,TN,$46.50,/ TN,$160.43
998910,04/21/25,207101-0002-001 PGW AUTO GLASS 5463,R1,30.0,28,1221,56,7.82,TN,$46.50,/ TN,$363.63,7.82,TN,$46.50,/ TN,$363.63
998913,04/21/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,1225,42,0.67,TN,$46.50,/ TN,$31.16,0.67,TN,$46.50,/ TN,$31.16
998940,04/21/25,215767-0001-001 PEDRAZA FORWARDING,R1,30.0,13,1223,79,3.21,TN,$216.50,/ TN,$694.97,3.21,TN,$216.50,/ TN,$694.97
998953,04/21/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,1224,57,1.44,TN,$46.50,/ TN,$66.96,1.44,TN,$46.50,/ TN,$66.96
998983,04/21/25,215936-0001-001 BRENCO,R1,30.0,28,1226,62,5.3,TN,$46.50,/ TN,$246.45,5.3,TN,$46.50,/ TN,$246.45
998985,04/21/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,1221,56,1.9,TN,$46.50,/ TN,$88.35,1.9,TN,$46.50,/ TN,$88.35
999032,04/07/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,1.17,TN,$46.50,/ TN,$54.41,1.17,TN,$46.50,/ TN,$54.41
999035,04/21/25,"210005-0001-002 DCOMM, INC",R1,40.0,28,1221,56,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
999043,04/21/25,215881-0001-001 3G ELECTRICAL SUPPLY,R1,30.0,28,1224,57,2.03,TN,$46.50,/ TN,$94.40,2.03,TN,$46.50,/ TN,$94.40
9990662,04/22/25,211365-0001-002 MRS BAIRD'S BAKERY,R1,30.0,28,2221,56,1.29,TN,$46.50,/ TN,$59.99,1.29,TN,$46.50,/ TN,$59.99
999073,04/22/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
999077,04/22/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2226,62,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
999085,04/22/25,204261-0001-001 S R FWDG-30YD,R1,30.0,28,2223,79,1.96,TN,$46.50,/ TN,$91.14,1.96,TN,$46.50,/ TN,$91.14
999088,04/22/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,2221,56,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
999094,04/22/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,2225,42,1.93,TN,$46.50,/ TN,$89.75,1.93,TN,$46.50,/ TN,$89.75
999097,04/22/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,2226,62,2.21,TN,$46.50,/ TN,$102.77,2.21,TN,$46.50,/ TN,$102.77
999150,04/22/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,2223,79,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
999166,04/22/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,0.93,TN,$46.50,/ TN,$43.25,0.93,TN,$46.50,/ TN,$43.25
999174,04/22/25,207492-0001-001 GERBER PLUMBING FIXTURES LLC,R1,30.0,28,2226,62,1.26,TN,$46.50,/ TN,$58.59,1.26,TN,$46.50,/ TN,$58.59
999242,04/22/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.51,TN,$46.50,/ TN,$70.22,1.51,TN,$46.50,/ TN,$70.22
9992477,04/08/25,204203-0001-005 FLYING J #730,R1,30.0,28,2221,56,2.33,TN,$46.50,/ TN,$108.35,2.33,TN,$46.50,/ TN,$108.35
999249,04/22/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,2225,42,8.54,TN,$216.50,/ TN,"$1,848.91",8.54,TN,$216.50,/ TN,"$1,848.91"
999250,04/22/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,2221,56,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
999261,04/22/25,203268-0001-001 MIDWEST STERALIZATION CORP.,R1,30.0,28,2226,62,1.34,TN,$46.50,/ TN,$62.31,1.34,TN,$46.50,/ TN,$62.31
999328,04/22/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,2223,79,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
999334,04/22/25,214441-0001-001 HOTEL AVA,R1,30.0,28,2226,62,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
999352,04/22/25,205784-0001-001 EXEL GLOBAL LOGISTICS,R1,30.0,28,2224,57,0.42,TN,$46.50,/ TN,$19.53,0.42,TN,$46.50,/ TN,$19.53
999438,04/22/25,214441-0001-001 HOTEL AVA,R1,30.0,28,2226,62,3.11,TN,$46.50,/ TN,$144.62,3.11,TN,$46.50,/ TN,$144.62
999441,04/22/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,2223,79,1.34,TN,$46.50,/ TN,$62.31,1.34,TN,$46.50,/ TN,$62.31
999453,04/22/25,207754-0017-001 ZTERS,R1,30.0,28,2221,56,1.12,TN,$46.50,/ TN,$52.08,1.12,TN,$46.50,/ TN,$52.08
