Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1053063,08/14/25,211946-0002-001 HABITAT FOR HUMANITY,R1,30.0,28,4226,62,2.45,TN,$46.50,/ TN,$113.93,2.45,TN,$46.50,/ TN,$113.93
1053067,08/14/25,206942-0002-002 CARGOQUIN INC,R1,30.0,28,4223,79,1.6,TN,$46.50,/ TN,$74.40,1.6,TN,$46.50,/ TN,$74.40
1053073,08/14/25,213744-0001-002 KIKO TREVINO,R1,30.0,28,4227,37,7.82,TN,$46.50,/ TN,$363.63,7.82,TN,$46.50,/ TN,$363.63
1053097,08/14/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,4221,56,4.61,TN,$46.50,/ TN,$214.37,4.61,TN,$46.50,/ TN,$214.37
1053105,08/15/25,216066-0001-001 WELL WASH,R1,30.0,28,5222,38,2.31,TN,$46.50,/ TN,$107.42,2.31,TN,$46.50,/ TN,$107.42
1053130,08/15/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5227,37,0.29,TN,$46.50,/ TN,$13.49,0.29,TN,$46.50,/ TN,$13.49
1053161,08/15/25,215805-0002-001 PRECISION WASTE,R1,30.0,28,5221,56,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
1053182,08/15/25,213987-0001-001 D D 'S #5348,R1,30.0,28,5225,42,7.1,TN,$46.50,/ TN,$330.15,7.1,TN,$46.50,/ TN,$330.15
1053184,08/15/25,210925-0001-001 BRICER INC.,R1,30.0,28,5223,79,2.48,TN,$46.50,/ TN,$115.32,2.48,TN,$46.50,/ TN,$115.32
1053192,08/15/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,5227,37,1.11,TN,$46.50,/ TN,$51.62,1.11,TN,$46.50,/ TN,$51.62
1053207,08/15/25,216066-0001-001 WELL WASH,R1,30.0,28,5222,38,3.24,TN,$46.50,/ TN,$150.66,3.24,TN,$46.50,/ TN,$150.66
1053248,08/15/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,1.32,TN,$46.50,/ TN,$61.38,1.32,TN,$46.50,/ TN,$61.38
1053284,08/15/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,5222,38,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
1053288,08/15/25,216089-0001-001 RAFAEL GONZALEZ,R1,30.0,28,5223,79,2.6,TN,$46.50,/ TN,$120.90,2.6,TN,$46.50,/ TN,$120.90
1053336,08/15/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5221,56,4.01,TN,$46.50,/ TN,$186.47,4.01,TN,$46.50,/ TN,$186.47
1053358,08/15/25,212256-0001-002 US COLD STORAGE,R2,30.0,28,5225,42,3.37,TN,$46.50,/ TN,$156.71,3.37,TN,$46.50,/ TN,$156.71
1053365,08/15/25,214242-0001-001 HERITAGE LANDSCAPE,R1,30.0,28,5222,38,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1053371,08/15/25,209568-0001-002 I-35 CHURCH,R1,30.0,28,5227,37,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
1053417,08/15/25,209974-0001-001 H E B   # 0449,R2,30.0,28,5226,62,10.64,TN,$46.50,/ TN,$494.76,10.64,TN,$46.50,/ TN,$494.76
1053420,08/15/25,210131-0001-001 TKR USA INC,R1,30.0,28,5223,79,0.37,TN,$46.50,/ TN,$17.21,0.37,TN,$46.50,/ TN,$17.21
1053441,08/15/25,206942-0001-001 SERGIO BERNAL,R1,30.0,28,5222,38,3.09,TN,$46.50,/ TN,$143.69,3.09,TN,$46.50,/ TN,$143.69
1053458,08/15/25,212115-0001-002 DIAMOND DISTRIBUTION,R1,15.0,28,5227,37,1.91,TN,$46.50,/ TN,$88.82,1.91,TN,$46.50,/ TN,$88.82
1053482,08/15/25,200907-0001-001 WERNER ENTERPRISES,R1,30.0,28,5222,38,1.11,TN,$46.50,/ TN,$51.62,1.11,TN,$46.50,/ TN,$51.62
1053515,08/15/25,201911-0001-001 EXCELLENCE LOGISTIC,R1,30.0,28,5223,79,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
1053526,08/15/25,209972-0001-002 H E B,R2,30.0,28,5225,42,7.42,TN,$46.50,/ TN,$345.03,7.42,TN,$46.50,/ TN,$345.03
1053527,08/15/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,5221,56,6.33,TN,$216.50,/ TN,"$1,370.45",6.33,TN,$216.50,/ TN,"$1,370.45"
1053541,08/15/25,210687-0001-001 TARGET 2112,R1,30.0,28,5220,69,1.24,TN,$46.50,/ TN,$57.66,1.24,TN,$46.50,/ TN,$57.66
1053561,08/15/25,210394-0002-001 INSCO EQUIPMENT SUPPLIES,R1,20.0,28,5227,37,0.51,TN,$46.50,/ TN,$23.72,0.51,TN,$46.50,/ TN,$23.72
1053566,08/15/25,210384-0001-002 OROZCO PLUMBING INC,R1,30.0,28,5223,79,3.0,TN,$46.50,/ TN,$139.50,3.0,TN,$46.50,/ TN,$139.50
1053590,08/15/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,5221,56,3.69,TN,$46.50,/ TN,$171.59,3.69,TN,$46.50,/ TN,$171.59
1053599,08/15/25,216066-0001-001 WELL WASH,R1,30.0,28,5227,37,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1053607,08/15/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,5225,42,1.52,TN,$46.50,/ TN,$70.68,1.52,TN,$46.50,/ TN,$70.68
1053633,08/16/25,200810-0001-001 EXPEDITORS INT'L OF WASHING,R1,30.0,28,6221,56,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1053635,08/16/25,206091-0001-001 PILOT TRAVEL CENTER-0377,R2,40.0,28,6226,62,10.56,TN,$46.50,/ TN,$491.04,10.56,TN,$46.50,/ TN,$491.04
1053649,08/16/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,6223,79,1.65,TN,$46.50,/ TN,$76.73,1.65,TN,$46.50,/ TN,$76.73
1053707,08/16/25,215682-0002-001 ASAP ORDERS,R1,30.0,28,6222,38,11.0,TN,$46.50,/ TN,$511.50,11.0,TN,$46.50,/ TN,$511.50
1053720,08/16/25,209973-0001-001 H E B -COMPACTOR #4,R2,30.0,28,6225,42,8.32,TN,$46.50,/ TN,$386.88,8.32,TN,$46.50,/ TN,$386.88
1053728,08/16/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,6226,62,1.79,TN,$46.50,/ TN,$83.24,1.79,TN,$46.50,/ TN,$83.24
1053735,08/16/25,215878-0001-001 MEXUS COLD STORAGE,R1,30.0,28,6222,38,0.65,TN,$46.50,/ TN,$30.23,0.65,TN,$46.50,/ TN,$30.23
1053745,08/16/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6221,56,0.29,TN,$46.50,/ TN,$13.49,0.29,TN,$46.50,/ TN,$13.49
1053795,08/16/25,208953-0001-002 TEXAS FIRST RENTALS LLC,R1,30.0,28,6221,56,2.75,TN,$46.50,/ TN,$127.88,2.75,TN,$46.50,/ TN,$127.88
1053822,08/16/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
1053854,08/16/25,213495-0001-001 DAYS INN & SUITES,R1,30.0,28,6222,38,1.23,TN,$46.50,/ TN,$57.20,1.23,TN,$46.50,/ TN,$57.20
1053941,08/16/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6222,38,1.67,TN,$46.50,/ TN,$77.66,1.67,TN,$46.50,/ TN,$77.66
1053961,08/16/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,0.61,TN,$46.50,/ TN,$28.37,0.61,TN,$46.50,/ TN,$28.37
1053976,08/16/25,205163-0001-001 CINEMARK  THEATER #385,R2,30.0,28,6226,62,10.49,TN,$46.50,/ TN,$487.79,10.49,TN,$46.50,/ TN,$487.79
1054002,08/16/25,215982-0001-001 JESUS BORREGO,R1,30.0,28,6221,56,1.85,TN,$46.50,/ TN,$86.03,1.85,TN,$46.50,/ TN,$86.03
1054020,08/16/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6220,69,1.82,TN,$46.50,/ TN,$84.63,1.82,TN,$46.50,/ TN,$84.63
1054075,08/16/25,214098-0001-001 WAL MART - 3623,R2,30.0,28,6225,42,8.7,TN,$46.50,/ TN,$404.55,8.7,TN,$46.50,/ TN,$404.55
1054091,08/16/25,201906-0001-001 S R FWDG-30YD,R1,30.0,28,6226,62,1.12,TN,$46.50,/ TN,$52.08,1.12,TN,$46.50,/ TN,$52.08
1054096,08/16/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,6223,79,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
1054126,08/16/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,6223,79,1.09,TN,$46.50,/ TN,$50.69,1.09,TN,$46.50,/ TN,$50.69
1054146,08/16/25,203347-0001-001 T S I,R1,30.0,28,6221,56,0.94,TN,$46.50,/ TN,$43.71,0.94,TN,$46.50,/ TN,$43.71
1054188,08/16/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6220,69,4.65,TN,$46.50,/ TN,$216.23,4.65,TN,$46.50,/ TN,$216.23
1054207,08/16/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6221,56,2.65,TN,$46.50,/ TN,$123.23,2.65,TN,$46.50,/ TN,$123.23
1054212,08/18/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1222,37,2.11,TN,$46.50,/ TN,$98.12,2.11,TN,$46.50,/ TN,$98.12
1054236,08/18/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
1054238,08/18/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1221,56,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
1054243,08/18/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1227,37,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
1054307,08/18/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1222,37,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
1054313,08/18/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,1223,79,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
1054314,08/18/25,210584-0001-002 LOWE'S,R2,30.0,28,1225,42,4.13,TN,$46.50,/ TN,$192.05,4.13,TN,$46.50,/ TN,$192.05
1054344,08/18/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,1226,62,2.37,TN,$46.50,/ TN,$110.21,2.37,TN,$46.50,/ TN,$110.21
1054346,08/18/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1221,56,1.16,TN,$46.50,/ TN,$53.94,1.16,TN,$46.50,/ TN,$53.94
1054356,08/18/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,1227,37,0.94,TN,$46.50,/ TN,$43.71,0.94,TN,$46.50,/ TN,$43.71
1054361,08/18/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,1221,56,1.85,TN,$46.50,/ TN,$86.03,1.85,TN,$46.50,/ TN,$86.03
1054400,08/18/25,203168-0001-001 CR ENGLAND,R1,30.0,28,1223,79,0.35,TN,$46.50,/ TN,$16.28,0.35,TN,$46.50,/ TN,$16.28
1054428,08/18/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,1222,37,3.87,TN,$46.50,/ TN,$179.96,3.87,TN,$46.50,/ TN,$179.96
1054465,08/18/25,206290-0001-002 UNION PACIFIC# VA999,R1,15.0,28,1227,37,1.21,TN,$46.50,/ TN,$56.27,1.21,TN,$46.50,/ TN,$56.27
1054474,08/18/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,1224,57,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
1054478,08/18/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,1225,42,0.95,TN,$46.50,/ TN,$44.18,0.95,TN,$46.50,/ TN,$44.18
1054516,08/18/25,214441-0001-001 HOTEL AVA,R1,30.0,28,1221,56,1.74,TN,$46.50,/ TN,$80.91,1.74,TN,$46.50,/ TN,$80.91
1054608,08/18/25,210131-0001-001 TKR USA INC,R1,30.0,28,1223,79,1.42,TN,$46.50,/ TN,$66.03,1.42,TN,$46.50,/ TN,$66.03
1054612,08/18/25,214441-0001-001 HOTEL AVA,R1,30.0,28,1221,56,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
1054628,08/18/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1226,62,2.28,TN,$46.50,/ TN,$106.02,2.28,TN,$46.50,/ TN,$106.02
1054682,08/18/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,1221,56,1.92,TN,$46.50,/ TN,$89.28,1.92,TN,$46.50,/ TN,$89.28
1054686,08/18/25,216006-0001-001 SAYMAGROUP LC,R1,15.0,28,1227,37,0.95,TN,$46.50,/ TN,$44.18,0.95,TN,$46.50,/ TN,$44.18
1054706,08/18/25,214068-0001-002 CONTINUUM TRANPORTATION,R1,30.0,28,1223,79,2.0,TN,$46.50,/ TN,$93.00,2.0,TN,$46.50,/ TN,$93.00
1054748,08/18/25,204326-0001-001 CALVARY CATHOLIC CEMETARY,R1,30.0,28,1221,56,9.55,TN,$46.50,/ TN,$444.08,9.55,TN,$46.50,/ TN,$444.08
1054751,08/18/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,1226,62,2.32,TN,$46.50,/ TN,$107.88,2.32,TN,$46.50,/ TN,$107.88
1054762,08/18/25,208791-0001-001 EXPEDITOR'S INT'L OF WASHING,R2,30.0,28,1225,42,6.86,TN,$46.50,/ TN,$318.99,6.86,TN,$46.50,/ TN,$318.99
1054765,08/19/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
1054766,08/19/25,213977-0001-001 PLW WATERWORKS LLC,R1,30.0,28,2223,79,11.34,TN,$46.50,/ TN,$527.31,11.34,TN,$46.50,/ TN,$527.31
1054771,08/19/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2227,37,0.27,TN,$46.50,/ TN,$12.56,0.27,TN,$46.50,/ TN,$12.56
1054774,08/19/25,206073-0001-001 TARGET STORE COMP-TGT000801,R2,30.0,28,2226,62,7.85,TN,$46.50,/ TN,$365.03,7.85,TN,$46.50,/ TN,$365.03
1054800,08/19/25,209971-0002-001 H E B MERCADO,R1,30.0,28,2221,56,9.42,TN,$46.50,/ TN,$438.03,9.42,TN,$46.50,/ TN,$438.03
1054838,08/19/25,205947-0008-001 SAVO,R1,30.0,28,2224,57,1.08,TN,$46.50,/ TN,$50.22,1.08,TN,$46.50,/ TN,$50.22
1054850,08/19/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,2223,79,1.16,TN,$46.50,/ TN,$53.94,1.16,TN,$46.50,/ TN,$53.94
1054868,08/19/25,209368-0003-001 RYDER INTEGRATED LOGISTICS,R1,30.0,28,2225,42,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
1054943,08/19/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,12.3,TN,$46.50,/ TN,$571.95,12.3,TN,$46.50,/ TN,$571.95
1054960,08/19/25,208792-0001-001 TEXAS DISCOUNT FURNITURE,R1,30.0,28,2227,37,0.87,TN,$46.50,/ TN,$40.46,0.87,TN,$46.50,/ TN,$40.46
1054965,08/19/25,216003-0001-001 HEPECA LOGISTICS INC,R1,30.0,28,2223,79,1.31,TN,$46.50,/ TN,$60.92,1.31,TN,$46.50,/ TN,$60.92
1054988,08/19/25,204349-0003-001 MARTINEZ PAVING,R1,30.0,28,2221,56,5.25,TN,$46.50,/ TN,$244.13,5.25,TN,$46.50,/ TN,$244.13
1055037,08/19/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,2227,37,2.42,TN,$46.50,/ TN,$112.53,2.42,TN,$46.50,/ TN,$112.53
1055040,08/19/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,2226,62,3.01,TN,$46.50,/ TN,$139.97,3.01,TN,$46.50,/ TN,$139.97
1055051,08/19/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,2225,42,2.39,TN,$46.50,/ TN,$111.14,2.39,TN,$46.50,/ TN,$111.14
1055058,08/19/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,2224,57,4.28,TN,$46.50,/ TN,$199.02,4.28,TN,$46.50,/ TN,$199.02
1055064,08/19/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,2223,79,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
1055096,08/19/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,2226,62,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
1055143,08/19/25,204326-0001-001 CALVARY CATHOLIC CEMETARY,R1,30.0,28,2221,56,8.09,TN,$46.50,/ TN,$376.19,8.09,TN,$46.50,/ TN,$376.19
1055170,08/19/25,214441-0001-001 HOTEL AVA,R1,30.0,28,2226,62,1.21,TN,$46.50,/ TN,$56.27,1.21,TN,$46.50,/ TN,$56.27
1055179,08/19/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,2225,42,3.38,TN,$216.50,/ TN,$731.77,3.38,TN,$216.50,/ TN,$731.77
1055191,08/19/25,209686-0001-002 UNITRADE STADIUM,R1,30.0,28,2227,37,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1055192,08/19/25,215708-0001-001 ALCE CONSTRUCTION,R1,30.0,28,2223,79,2.66,TN,$46.50,/ TN,$123.69,2.66,TN,$46.50,/ TN,$123.69
1055209,08/19/25,202856-0001-002 CEVA LOGISTICS,R1,30.0,28,2224,57,1.79,TN,$46.50,/ TN,$83.24,1.79,TN,$46.50,/ TN,$83.24
1055224,08/19/25,209686-0001-001 UNITRADE STADIUM,R2,30.0,28,2221,56,3.35,TN,$46.50,/ TN,$155.78,3.35,TN,$46.50,/ TN,$155.78
1055257,08/19/25,215659-0002-001 GABRIEL VIELMA,R1,30.0,28,2226,62,6.12,TN,$46.50,/ TN,$284.58,6.12,TN,$46.50,/ TN,$284.58
1055259,08/19/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
1055270,08/19/25,204203-0001-001 FLYING J #730,R2,30.0,28,2225,42,10.6,TN,$46.50,/ TN,$492.90,10.6,TN,$46.50,/ TN,$492.90
1055301,08/19/25,200998-0001-001 A B HOMES,R1,30.0,28,2224,57,4.65,TN,$46.50,/ TN,$216.23,4.65,TN,$46.50,/ TN,$216.23
1055308,08/19/25,216066-0001-001 WELL WASH,R1,30.0,28,2227,37,2.88,TN,$46.50,/ TN,$133.92,2.88,TN,$46.50,/ TN,$133.92
1055322,08/19/25,215766-0001-001 TOYOTA LIFT,R1,30.0,28,2223,79,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
1055325,08/19/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,2221,56,0.98,TN,$46.50,/ TN,$45.57,0.98,TN,$46.50,/ TN,$45.57
1055338,08/20/25,216057-0001-001 CHAIN ELECTRIC COMPANY,R1,30.0,28,3223,79,2.82,TN,$46.50,/ TN,$131.13,2.82,TN,$46.50,/ TN,$131.13
1055341,08/19/25,215958-0001-001 LEWIS WOODUL,R1,15.0,28,2227,37,0.28,TN,$46.50,/ TN,$13.02,0.28,TN,$46.50,/ TN,$13.02
1055348,08/20/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,3221,56,1.06,TN,$46.50,/ TN,$49.29,1.06,TN,$46.50,/ TN,$49.29
1055352,08/20/25,200998-0001-001 A B HOMES,R1,30.0,28,3224,57,9.17,TN,$46.50,/ TN,$426.41,9.17,TN,$46.50,/ TN,$426.41
1055409,08/20/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,3223,79,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
1055435,08/20/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3227,37,0.22,TN,$46.50,/ TN,$10.23,0.22,TN,$46.50,/ TN,$10.23
1055449,08/20/25,213612-0001-001 TRANSPLACE MEXICO LLC,R1,30.0,28,3221,56,2.18,TN,$46.50,/ TN,$101.37,2.18,TN,$46.50,/ TN,$101.37
1055504,08/20/25,206421-0001-001 FLYING J #48800,R2,30.0,28,3225,42,11.91,TN,$46.50,/ TN,$553.82,11.91,TN,$46.50,/ TN,$553.82
1055516,08/20/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,3224,57,1.05,TN,$46.50,/ TN,$48.83,1.05,TN,$46.50,/ TN,$48.83
1055545,08/20/25,216081-0001-001 TACOS BORIS,R1,15.0,28,3227,37,1.41,TN,$46.50,/ TN,$65.57,1.41,TN,$46.50,/ TN,$65.57
1055549,08/20/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,3221,56,2.33,TN,$46.50,/ TN,$108.35,2.33,TN,$46.50,/ TN,$108.35
1055553,08/20/25,214439-0005-001 PENSKE LOGISTICS,R1,30.0,28,3223,79,3.35,TN,$46.50,/ TN,$155.78,3.35,TN,$46.50,/ TN,$155.78
1055567,08/20/25,209972-0001-002 H E B,R2,30.0,28,3226,62,8.99,TN,$46.50,/ TN,$418.04,8.99,TN,$46.50,/ TN,$418.04
1055646,08/20/25,216080-0001-001 ALLBRITE CONSTRUCTION,R1,30.0,28,3226,62,1.79,TN,$46.50,/ TN,$83.24,1.79,TN,$46.50,/ TN,$83.24
1055653,08/20/25,215986-0001-001 TRAMITACIONES GROUP,R1,30.0,28,3224,57,3.13,TN,$46.50,/ TN,$145.55,3.13,TN,$46.50,/ TN,$145.55
1055663,08/20/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,3223,79,0.64,TN,$46.50,/ TN,$29.76,0.64,TN,$46.50,/ TN,$29.76
1055683,08/20/25,210687-0001-001 TARGET 2112,R1,30.0,28,3226,62,6.09,TN,$46.50,/ TN,$283.19,6.09,TN,$46.50,/ TN,$283.19
1055715,08/20/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,3221,56,5.87,TN,$216.50,/ TN,"$1,270.86",5.87,TN,$216.50,/ TN,"$1,270.86"
1055734,08/20/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,3221,56,4.3,TN,$46.50,/ TN,$199.95,4.3,TN,$46.50,/ TN,$199.95
1055748,08/20/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,3224,57,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
1055749,08/20/25,210131-0001-001 TKR USA INC,R1,30.0,28,3223,79,1.13,TN,$46.50,/ TN,$52.55,1.13,TN,$46.50,/ TN,$52.55
1055804,08/20/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,3225,42,3.6,TN,$46.50,/ TN,$167.40,3.6,TN,$46.50,/ TN,$167.40
1055808,08/20/25,216070-0001-001 TACOS KISSI,R1,30.0,28,3224,57,2.28,TN,$46.50,/ TN,$106.02,2.28,TN,$46.50,/ TN,$106.02
1055830,08/20/25,206019-0001-001 D & J ALEXANDER DEVELOPMENT,R1,30.0,28,3226,62,2.86,TN,$46.50,/ TN,$132.99,2.86,TN,$46.50,/ TN,$132.99
1055871,08/20/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,3227,37,0.24,TN,$46.50,/ TN,$11.16,0.24,TN,$46.50,/ TN,$11.16
1055874,08/20/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,3225,42,0.96,TN,$46.50,/ TN,$44.64,0.96,TN,$46.50,/ TN,$44.64
1055875,08/20/25,216089-0001-001 RAFAEL GONZALEZ,R1,30.0,13,3223,79,3.58,TN,$216.50,/ TN,$775.07,3.58,TN,$216.50,/ TN,$775.07
1055878,08/20/25,216069-0001-001 INVERSUR PROPERTIES,R1,30.0,28,3221,56,3.86,TN,$46.50,/ TN,$179.49,3.86,TN,$46.50,/ TN,$179.49
1055887,08/20/25,213829-0006-001 Atrium Prime Construction Services LLC,R1,30.0,28,3224,57,3.67,TN,$46.50,/ TN,$170.66,3.67,TN,$46.50,/ TN,$170.66
1055889,08/20/25,211848-0001-004 MARY HELP OF CHRIST SCHOOL,R1,30.0,28,3226,62,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1055891,08/21/25,206229-0005-002 LAREDO TRUSS,R1,30.0,28,4225,42,4.24,TN,$46.50,/ TN,$197.16,4.24,TN,$46.50,/ TN,$197.16
1055898,08/21/25,216066-0001-001 WELL WASH,R1,30.0,28,4224,57,3.89,TN,$46.50,/ TN,$180.89,3.89,TN,$46.50,/ TN,$180.89
1055898,08/21/25,216066-0001-001 WELL WASH,R1,30.0,9,4224,57,3.0,EA,$10.00,/ EA,$30.00,3.0,EA,$10.00,/ EA,$30.00
1055942,08/21/25,214341-0003-001 GAS FUSION,R1,40.0,28,4226,62,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
1055947,08/21/25,216064-0001-001 Continental Forwarding,R1,30.0,28,4223,79,1.99,TN,$46.50,/ TN,$92.54,1.99,TN,$46.50,/ TN,$92.54
1055977,08/21/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,0.5,TN,$46.50,/ TN,$23.25,0.5,TN,$46.50,/ TN,$23.25
1056005,08/21/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4227,37,0.16,TN,$46.50,/ TN,$7.44,0.16,TN,$46.50,/ TN,$7.44
1056045,08/21/25,216001-0001-001 GFL ENVIRONMENTAL,R1,30.0,28,4223,79,0.58,TN,$46.50,/ TN,$26.97,0.58,TN,$46.50,/ TN,$26.97
1056059,08/21/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,4225,42,1.75,TN,$46.50,/ TN,$81.38,1.75,TN,$46.50,/ TN,$81.38
1056063,08/21/25,202702-0002-001 XTRA LEASE,R1,30.0,28,4226,62,5.18,TN,$46.50,/ TN,$240.87,5.18,TN,$46.50,/ TN,$240.87
1056105,08/21/25,202485-0001-001 ALI INTERNATIONAL,R1,15.0,28,4227,37,1.34,TN,$46.50,/ TN,$62.31,1.34,TN,$46.50,/ TN,$62.31
1056108,08/20/25,214441-0001-001 HOTEL AVA,R1,30.0,28,3226,62,0.81,TN,$46.50,/ TN,$37.67,0.81,TN,$46.50,/ TN,$37.67
1056154,08/21/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4224,57,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
