Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1009297,05/14/25,207516-0001-001 JAMCO INTERNATIONAL,R1,30.0,28,3223,79,1.85,TN,$46.50,/ TN,$86.03,1.85,TN,$46.50,/ TN,$86.03
1009299,05/14/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,3221,56,2.03,TN,$46.50,/ TN,$94.40,2.03,TN,$46.50,/ TN,$94.40
1009372,05/14/25,213636-0001-002 CARTER EXPRESS INC,R1,30.0,28,3224,57,1.7,TN,$46.50,/ TN,$79.05,1.7,TN,$46.50,/ TN,$79.05
1009387,05/14/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,3221,56,1.25,TN,$46.50,/ TN,$58.13,1.25,TN,$46.50,/ TN,$58.13
1009394,05/14/25,212115-0001-002 DIAMOND DISTRIBUTION,R1,15.0,28,3226,62,1.94,TN,$46.50,/ TN,$90.21,1.94,TN,$46.50,/ TN,$90.21
1009415,05/14/25,211881-0001-002 MESILLA VALLEY TRANSPORT,R1,30.0,28,3221,56,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1009421,05/14/25,207670-0001-001 OLD DOMINION FREIGHT LINE,R2,30.0,28,3223,79,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1009462,05/14/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,3225,42,1.23,TN,$46.50,/ TN,$57.20,1.23,TN,$46.50,/ TN,$57.20
1009475,05/14/25,215958-0001-001 LEWIS WOODUL,R1,15.0,28,3226,62,1.41,TN,$46.50,/ TN,$65.57,1.41,TN,$46.50,/ TN,$65.57
1009486,05/14/25,215864-0001-001 247 USDS,R1,30.0,28,3224,57,5.72,TN,$46.50,/ TN,$265.98,5.72,TN,$46.50,/ TN,$265.98
1009497,05/14/25,209974-0001-001 H E B   # 0449,R2,30.0,28,3221,56,10.77,TN,$46.50,/ TN,$500.81,10.77,TN,$46.50,/ TN,$500.81
1009502,05/14/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3226,62,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
1009547,05/15/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,4225,42,1.68,TN,$46.50,/ TN,$78.12,1.68,TN,$46.50,/ TN,$78.12
1009568,05/15/25,215760-0001-001 SPRING HILL SUITES,R1,30.0,28,4225,42,3.25,TN,$46.50,/ TN,$151.13,3.25,TN,$46.50,/ TN,$151.13
1009601,05/15/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,4224,57,0.87,TN,$46.50,/ TN,$40.46,0.87,TN,$46.50,/ TN,$40.46
1009616,05/15/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,4299,37,3.42,TN,$46.50,/ TN,$159.03,3.42,TN,$46.50,/ TN,$159.03
1009668,05/15/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,4225,42,8.78,TN,$216.50,/ TN,"$1,900.87",8.78,TN,$216.50,/ TN,"$1,900.87"
1009682,05/15/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,16.39,TN,$46.50,/ TN,$762.14,16.39,TN,$46.50,/ TN,$762.14
1009715,05/15/25,210394-0002-002 INSCO EQUIPMENT SUPPLIES,R1,30.0,28,4226,62,0.83,TN,$46.50,/ TN,$38.60,0.83,TN,$46.50,/ TN,$38.60
1009724,05/15/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4221,56,0.63,TN,$46.50,/ TN,$29.30,0.63,TN,$46.50,/ TN,$29.30
1009732,05/15/25,207836-0001-001 I M M I,R1,30.0,28,4299,37,1.18,TN,$46.50,/ TN,$54.87,1.18,TN,$46.50,/ TN,$54.87
1009747,05/15/25,205033-0002-002 MALL DEL NORTE,R1,30.0,28,4221,56,15.09,TN,$46.50,/ TN,$701.69,15.09,TN,$46.50,/ TN,$701.69
1009748,05/15/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4226,62,2.29,TN,$46.50,/ TN,$106.49,2.29,TN,$46.50,/ TN,$106.49
1009762,05/15/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,4226,62,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
1009789,05/15/25,201208-0001-003 BETHANY HOUSE,R1,10.0,28,4226,62,1.54,TN,$46.50,/ TN,$71.61,1.54,TN,$46.50,/ TN,$71.61
1009822,05/15/25,200809-0001-001 IMPEX FOWARDING,R1,30.0,28,4299,37,1.9,TN,$46.50,/ TN,$88.35,1.9,TN,$46.50,/ TN,$88.35
1009828,05/15/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4226,62,0.33,TN,$46.50,/ TN,$15.35,0.33,TN,$46.50,/ TN,$15.35
1009836,05/15/25,209971-0002-001 H E B MERCADO,R1,30.0,28,4224,57,6.41,TN,$46.50,/ TN,$298.07,6.41,TN,$46.50,/ TN,$298.07
1009926,05/15/25,205784-0001-001 EXEL GLOBAL LOGISTICS,R1,30.0,28,4226,62,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
1009935,05/15/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,4221,56,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
1009952,05/15/25,213612-0001-001 TRANSPLACE MEXICO LLC,R1,30.0,28,4299,37,0.82,TN,$46.50,/ TN,$38.13,0.82,TN,$46.50,/ TN,$38.13
1009995,05/15/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,4224,57,0.32,TN,$46.50,/ TN,$14.88,0.32,TN,$46.50,/ TN,$14.88
1009998,05/15/25,209972-0001-002 H E B,R2,30.0,28,4225,42,7.57,TN,$46.50,/ TN,$352.01,7.57,TN,$46.50,/ TN,$352.01
1009999,05/15/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,4221,56,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
1010038,05/16/25,209299-0001-002 BEST BUY # 241,R2,30.0,28,5225,42,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
1010041,05/15/25,209368-0003-001 RYDER INTEGRATED LOGISTICS,R1,30.0,28,4299,37,1.65,TN,$46.50,/ TN,$76.73,1.65,TN,$46.50,/ TN,$76.73
1010045,05/15/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4299,37,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
1010046,05/15/25,214100-0001-001 WAL MART 554,R2,30.0,28,4224,57,6.09,TN,$46.50,/ TN,$283.19,6.09,TN,$46.50,/ TN,$283.19
1010047,05/15/25,210687-0001-001 TARGET 2112,R1,30.0,28,4221,56,3.94,TN,$46.50,/ TN,$183.21,3.94,TN,$46.50,/ TN,$183.21
1010091,05/16/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,5224,57,0.59,TN,$46.50,/ TN,$27.44,0.59,TN,$46.50,/ TN,$27.44
1010101,05/16/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,5221,56,1.77,TN,$46.50,/ TN,$82.31,1.77,TN,$46.50,/ TN,$82.31
1010106,05/16/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5226,62,0.34,TN,$46.50,/ TN,$15.81,0.34,TN,$46.50,/ TN,$15.81
1010113,05/16/25,209972-0001-002 H E B,R2,30.0,28,5221,56,6.56,TN,$46.50,/ TN,$305.04,6.56,TN,$46.50,/ TN,$305.04
1010120,05/16/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,5225,42,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1010178,05/16/25,215840-0001-001 WHEELER METALS,R1,30.0,28,5223,79,3.77,TN,$46.50,/ TN,$175.31,3.77,TN,$46.50,/ TN,$175.31
1010190,05/16/25,210131-0001-001 TKR USA INC,R1,30.0,28,5221,56,0.98,TN,$46.50,/ TN,$45.57,0.98,TN,$46.50,/ TN,$45.57
1010213,05/16/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,0.78,TN,$46.50,/ TN,$36.27,0.78,TN,$46.50,/ TN,$36.27
1010214,05/16/25,202485-0001-001 ALI INTERNATIONAL,R1,15.0,28,5226,62,1.61,TN,$46.50,/ TN,$74.87,1.61,TN,$46.50,/ TN,$74.87
1010220,05/16/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,5224,57,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
1010291,05/16/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5225,42,11.94,TN,$46.50,/ TN,$555.21,11.94,TN,$46.50,/ TN,$555.21
1010294,05/16/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,5221,56,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1010326,05/16/25,215564-0001-001 SOUTHERN HEAVY HAUL INC,R1,30.0,28,5223,79,2.69,TN,$46.50,/ TN,$125.09,2.69,TN,$46.50,/ TN,$125.09
1010330,05/16/25,"202031-0001-001 VILLARREAL, MARCO ANTONIO",R1,15.0,28,5226,62,6.16,TN,$46.50,/ TN,$286.44,6.16,TN,$46.50,/ TN,$286.44
1010345,05/16/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,5224,57,4.35,TN,$46.50,/ TN,$202.28,4.35,TN,$46.50,/ TN,$202.28
1010378,05/16/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,5225,42,1.09,TN,$46.50,/ TN,$50.69,1.09,TN,$46.50,/ TN,$50.69
1010415,05/16/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,5223,79,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1010462,05/16/25,204837-0001-001 AT&T,R1,30.0,28,5225,42,1.83,TN,$46.50,/ TN,$85.10,1.83,TN,$46.50,/ TN,$85.10
1010467,05/16/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,5221,56,3.67,TN,$216.50,/ TN,$794.56,3.67,TN,$216.50,/ TN,$794.56
1010473,05/16/25,209968-0001-001 H E B # 207 COMPACTOR,R2,30.0,28,5224,57,7.87,TN,$46.50,/ TN,$365.96,7.87,TN,$46.50,/ TN,$365.96
1010503,05/16/25,214441-0001-001 HOTEL AVA,R1,30.0,28,5299,37,1.32,TN,$46.50,/ TN,$61.38,1.32,TN,$46.50,/ TN,$61.38
1010511,05/16/25,202091-0001-001 AMERICA DISPATCH,R1,30.0,28,5223,79,1.51,TN,$46.50,/ TN,$70.22,1.51,TN,$46.50,/ TN,$70.22
1010533,05/16/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5226,62,2.11,TN,$46.50,/ TN,$98.12,2.11,TN,$46.50,/ TN,$98.12
1010545,05/16/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,5221,56,1.07,TN,$46.50,/ TN,$49.76,1.07,TN,$46.50,/ TN,$49.76
1010551,05/16/25,209334-0001-001 UISD-FACILITIES DEPARTMENT,R1,30.0,28,5225,42,2.25,TN,$46.50,/ TN,$104.63,2.25,TN,$46.50,/ TN,$104.63
1010555,05/16/25,215771-0001-001 JMA DESIGNS GROUP,R1,10.0,28,5226,62,0.13,TN,$46.50,/ TN,$6.05,0.13,TN,$46.50,/ TN,$6.05
1010556,05/16/25,214363-0001-001 COCA COLA,R1,30.0,28,5224,57,0.55,TN,$46.50,/ TN,$25.58,0.55,TN,$46.50,/ TN,$25.58
1010558,05/17/25,210260-0001-001 U S BORDER PATROL,R1,20.0,28,6221,56,0.13,TN,$46.50,/ TN,$6.05,0.13,TN,$46.50,/ TN,$6.05
1010563,05/17/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,6226,62,0.26,TN,$46.50,/ TN,$12.09,0.26,TN,$46.50,/ TN,$12.09
1010585,05/17/25,210131-0001-001 TKR USA INC,R1,30.0,28,6299,37,0.43,TN,$46.50,/ TN,$20.00,0.43,TN,$46.50,/ TN,$20.00
1010595,05/17/25,211226-0001-001 TARGET-TGT002112,R3,30.0,28,6224,57,6.48,TN,$46.50,/ TN,$301.32,6.48,TN,$46.50,/ TN,$301.32
1010643,05/17/25,203347-0001-001 T S I,R1,30.0,28,6225,42,0.67,TN,$46.50,/ TN,$31.16,0.67,TN,$46.50,/ TN,$31.16
1010645,05/17/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,2.3,TN,$46.50,/ TN,$106.95,2.3,TN,$46.50,/ TN,$106.95
1010667,05/16/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,5223,79,1.24,TN,$46.50,/ TN,$57.66,1.24,TN,$46.50,/ TN,$57.66
1010669,05/17/25,215936-0001-001 BRENCO,R1,30.0,28,6299,37,3.34,TN,$46.50,/ TN,$155.31,3.34,TN,$46.50,/ TN,$155.31
1010675,05/17/25,209761-0001-001 US INTERMODAL,R1,30.0,28,6226,62,0.82,TN,$46.50,/ TN,$38.13,0.82,TN,$46.50,/ TN,$38.13
1010746,05/17/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,6224,57,2.56,TN,$46.50,/ TN,$119.04,2.56,TN,$46.50,/ TN,$119.04
1010773,05/17/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,6221,56,1.78,TN,$46.50,/ TN,$82.77,1.78,TN,$46.50,/ TN,$82.77
1010776,05/17/25,215851-0001-001 SER DESIGN AND CONSTRUCTION,R1,30.0,28,6225,42,3.39,TN,$46.50,/ TN,$157.64,3.39,TN,$46.50,/ TN,$157.64
1010796,05/17/25,215759-0001-001 DICEX,R1,30.0,28,6223,79,1.23,TN,$46.50,/ TN,$57.20,1.23,TN,$46.50,/ TN,$57.20
1010800,05/17/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,0.15,TN,$46.50,/ TN,$6.98,0.15,TN,$46.50,/ TN,$6.98
1010804,05/17/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,6225,42,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1010816,05/17/25,209761-0001-001 US INTERMODAL,R1,30.0,28,6226,62,0.81,TN,$46.50,/ TN,$37.67,0.81,TN,$46.50,/ TN,$37.67
1010882,05/17/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6299,37,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
1010909,05/17/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,6221,56,7.13,TN,$216.50,/ TN,"$1,543.65",7.13,TN,$216.50,/ TN,"$1,543.65"
1010914,05/17/25,213800-0001-002 RODOLFO SEPULVEDA,R1,30.0,28,6299,37,4.42,TN,$46.50,/ TN,$205.53,4.42,TN,$46.50,/ TN,$205.53
1010931,05/17/25,200770-0001-001 FEDERAL EXPRESS,R1,20.0,28,6224,57,0.27,TN,$46.50,/ TN,$12.56,0.27,TN,$46.50,/ TN,$12.56
1010950,05/17/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,6223,79,1.52,TN,$46.50,/ TN,$70.68,1.52,TN,$46.50,/ TN,$70.68
1010981,05/17/25,209975-0001-001 H E B #186 COMPACTOR,R2,30.0,28,6225,42,10.53,TN,$46.50,/ TN,$489.65,10.53,TN,$46.50,/ TN,$489.65
1010988,05/17/25,214441-0001-001 HOTEL AVA,R1,30.0,28,6226,62,3.1,TN,$46.50,/ TN,$144.15,3.1,TN,$46.50,/ TN,$144.15
1011001,05/17/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,3.22,TN,$46.50,/ TN,$149.73,3.22,TN,$46.50,/ TN,$149.73
1011016,05/17/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,6221,56,0.72,TN,$46.50,/ TN,$33.48,0.72,TN,$46.50,/ TN,$33.48
1011045,05/17/25,211242-0001-001 BOLANOS & COMPANY,R1,30.0,28,6223,79,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
1011058,05/17/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,6224,57,0.7,TN,$46.50,/ TN,$32.55,0.7,TN,$46.50,/ TN,$32.55
1011098,05/17/25,208551-0001-001 TRANE SUPPLY,R1,30.0,28,6225,42,0.35,TN,$46.50,/ TN,$16.28,0.35,TN,$46.50,/ TN,$16.28
1011106,05/17/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,6226,62,0.57,TN,$46.50,/ TN,$26.51,0.57,TN,$46.50,/ TN,$26.51
1011136,05/17/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,0.77,TN,$46.50,/ TN,$35.81,0.77,TN,$46.50,/ TN,$35.81
1011172,05/19/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1226,62,0.79,TN,$46.50,/ TN,$36.74,0.79,TN,$46.50,/ TN,$36.74
1011183,05/19/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,1221,56,6.35,TN,$46.50,/ TN,$295.28,6.35,TN,$46.50,/ TN,$295.28
1011195,05/19/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,1223,79,0.92,TN,$46.50,/ TN,$42.78,0.92,TN,$46.50,/ TN,$42.78
1011231,05/19/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1224,57,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
1011262,05/19/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,1226,62,1.76,TN,$216.50,/ TN,$381.04,1.76,TN,$216.50,/ TN,$381.04
1011273,05/19/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1225,42,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1011324,05/19/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,1223,79,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
1011362,05/19/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1224,57,0.41,TN,$46.50,/ TN,$19.07,0.41,TN,$46.50,/ TN,$19.07
1011383,05/19/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,1.17,TN,$46.50,/ TN,$54.41,1.17,TN,$46.50,/ TN,$54.41
1011425,05/19/25,215916-0001-001 TAMEX FORWARDING,R1,30.0,28,1225,42,2.14,TN,$46.50,/ TN,$99.51,2.14,TN,$46.50,/ TN,$99.51
1011447,05/19/25,210345-0001-001 LONE STAR MTLS,R1,30.0,28,1223,79,6.79,TN,$46.50,/ TN,$315.74,6.79,TN,$46.50,/ TN,$315.74
1011471,05/19/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,1221,56,6.86,TN,$46.50,/ TN,$318.99,6.86,TN,$46.50,/ TN,$318.99
1011491,05/19/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,1224,57,1.67,TN,$46.50,/ TN,$77.66,1.67,TN,$46.50,/ TN,$77.66
1011504,05/19/25,210259-0001-001 U S BORDER PATROL,R1,15.0,28,1226,62,0.43,TN,$46.50,/ TN,$20.00,0.43,TN,$46.50,/ TN,$20.00
1011573,05/19/25,215977-0001-001 ICON OEM,R1,30.0,28,1223,79,1.64,TN,$46.50,/ TN,$76.26,1.64,TN,$46.50,/ TN,$76.26
1011596,05/19/25,210131-0001-001 TKR USA INC,R1,30.0,28,1224,57,0.79,TN,$46.50,/ TN,$36.74,0.79,TN,$46.50,/ TN,$36.74
1011654,05/19/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,1225,42,1.52,TN,$46.50,/ TN,$70.68,1.52,TN,$46.50,/ TN,$70.68
1011660,05/19/25,213977-0001-001 PLW WATERWORKS LLC,R1,30.0,28,1221,56,3.74,TN,$46.50,/ TN,$173.91,3.74,TN,$46.50,/ TN,$173.91
1011687,05/19/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,1226,62,0.5,TN,$46.50,/ TN,$23.25,0.5,TN,$46.50,/ TN,$23.25
1011719,05/19/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,1224,57,2.57,TN,$46.50,/ TN,$119.51,2.57,TN,$46.50,/ TN,$119.51
1011728,05/19/25,215977-0001-001 ICON OEM,R1,30.0,28,1223,79,1.71,TN,$46.50,/ TN,$79.52,1.71,TN,$46.50,/ TN,$79.52
1011761,05/19/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1225,42,0.07,TN,$46.50,/ TN,$3.26,0.07,TN,$46.50,/ TN,$3.26
1011769,05/19/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,1221,56,0.87,TN,$46.50,/ TN,$40.46,0.87,TN,$46.50,/ TN,$40.46
1011783,05/20/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,2.2,TN,$46.50,/ TN,$102.30,2.2,TN,$46.50,/ TN,$102.30
1011784,05/20/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,2226,62,0.78,TN,$46.50,/ TN,$36.27,0.78,TN,$46.50,/ TN,$36.27
1011793,05/20/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.26,TN,$46.50,/ TN,$58.59,1.26,TN,$46.50,/ TN,$58.59
1011810,05/20/25,206290-0001-002 UNION PACIFIC# VA999,R1,15.0,28,2226,62,0.53,TN,$46.50,/ TN,$24.65,0.53,TN,$46.50,/ TN,$24.65
1011825,05/20/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2226,62,0.41,TN,$46.50,/ TN,$19.07,0.41,TN,$46.50,/ TN,$19.07
1011834,05/20/25,214307-0001-001 GALVAN GROUP INC,R1,40.0,28,2225,42,2.51,TN,$46.50,/ TN,$116.72,2.51,TN,$46.50,/ TN,$116.72
1011877,05/20/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,2224,57,0.92,TN,$46.50,/ TN,$42.78,0.92,TN,$46.50,/ TN,$42.78
1011886,05/20/25,210131-0001-001 TKR USA INC,R1,30.0,28,2221,56,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
1011967,05/20/25,215958-0001-001 LEWIS WOODUL,R1,15.0,28,2226,62,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1011982,05/20/25,214097-0001-001 WAL MART - 5713,R2,30.0,28,2225,42,10.97,TN,$46.50,/ TN,$510.11,10.97,TN,$46.50,/ TN,$510.11
1012009,05/20/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2226,62,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
1012014,05/20/25,204203-0001-001 FLYING J #730,R2,30.0,28,2224,57,5.46,TN,$46.50,/ TN,$253.89,5.46,TN,$46.50,/ TN,$253.89
1012065,05/20/25,214172-0001-002 HEPECA LOGISTCS INC,R1,30.0,28,2225,42,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
1012107,05/20/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2226,62,0.82,TN,$46.50,/ TN,$38.13,0.82,TN,$46.50,/ TN,$38.13
1012175,05/20/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,2224,57,4.56,TN,$46.50,/ TN,$212.04,4.56,TN,$46.50,/ TN,$212.04
1012187,05/20/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,2225,42,0.78,TN,$46.50,/ TN,$36.27,0.78,TN,$46.50,/ TN,$36.27
1012189,05/20/25,209686-0001-001 UNITRADE STADIUM,R2,30.0,28,2221,56,0.47,TN,$46.50,/ TN,$21.86,0.47,TN,$46.50,/ TN,$21.86
1012216,05/20/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,2226,62,1.35,TN,$46.50,/ TN,$62.78,1.35,TN,$46.50,/ TN,$62.78
1012224,05/20/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,2221,56,1.96,TN,$46.50,/ TN,$91.14,1.96,TN,$46.50,/ TN,$91.14
1012231,05/20/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,2225,42,1.78,TN,$46.50,/ TN,$82.77,1.78,TN,$46.50,/ TN,$82.77
1012263,05/20/25,210687-0001-001 TARGET 2112,R1,30.0,28,2221,56,3.93,TN,$46.50,/ TN,$182.75,3.93,TN,$46.50,/ TN,$182.75
1012272,05/20/25,211365-0001-002 MRS BAIRD'S BAKERY,R1,30.0,28,2226,62,1.06,TN,$46.50,/ TN,$49.29,1.06,TN,$46.50,/ TN,$49.29
1012281,05/20/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,2225,42,1.65,TN,$46.50,/ TN,$76.73,1.65,TN,$46.50,/ TN,$76.73
1012287,05/20/25,207101-0002-001 PGW AUTO GLASS 5463,R1,30.0,28,2221,56,7.67,TN,$46.50,/ TN,$356.66,7.67,TN,$46.50,/ TN,$356.66
1012291,05/20/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,2224,57,0.55,TN,$46.50,/ TN,$25.58,0.55,TN,$46.50,/ TN,$25.58
1012302,05/21/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3226,62,0.23,TN,$46.50,/ TN,$10.70,0.23,TN,$46.50,/ TN,$10.70
1012308,05/21/25,205432-0001-001 FLYING J 48800,R1,30.0,28,3221,56,9.48,TN,$46.50,/ TN,$440.82,9.48,TN,$46.50,/ TN,$440.82
1012311,05/21/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,3299,37,0.34,TN,$46.50,/ TN,$15.81,0.34,TN,$46.50,/ TN,$15.81
1012330,05/21/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,3224,57,2.83,TN,$46.50,/ TN,$131.60,2.83,TN,$46.50,/ TN,$131.60
1012392,05/21/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,3226,62,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
1012398,05/21/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,3299,37,0.38,TN,$46.50,/ TN,$17.67,0.38,TN,$46.50,/ TN,$17.67
1012470,05/21/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,3224,57,2.21,TN,$46.50,/ TN,$102.77,2.21,TN,$46.50,/ TN,$102.77
1012505,05/21/25,214193-0001-001 PAM TRANSPORT,R1,30.0,28,3221,56,1.63,TN,$46.50,/ TN,$75.80,1.63,TN,$46.50,/ TN,$75.80
1012517,05/21/25,205165-0001-001 ANDERSON COLOMBIA,R1,10.0,28,3226,62,2.99,TN,$46.50,/ TN,$139.04,2.99,TN,$46.50,/ TN,$139.04
1012532,05/21/25,213641-0002-001 GAB OPERATIONS,R1,30.0,28,3299,37,0.79,TN,$46.50,/ TN,$36.74,0.79,TN,$46.50,/ TN,$36.74
1012579,05/21/25,214096-0001-001 WALMART-3518,R2,30.0,28,3224,57,8.02,TN,$46.50,/ TN,$372.93,8.02,TN,$46.50,/ TN,$372.93
1012629,05/22/25,208847-0002-002 IH 35 Church,R1,10.0,28,4226,62,0.7,TN,$46.50,/ TN,$32.55,0.7,TN,$46.50,/ TN,$32.55
