Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1024625,06/16/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,1.54,TN,$46.50,/ TN,$71.61,1.54,TN,$46.50,/ TN,$71.61
1024711,06/16/25,210131-0001-001 TKR USA INC,R1,30.0,28,1223,79,0.78,TN,$46.50,/ TN,$36.27,0.78,TN,$46.50,/ TN,$36.27
1024717,06/16/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1224,57,2.63,TN,$46.50,/ TN,$122.30,2.63,TN,$46.50,/ TN,$122.30
1024809,06/16/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,28,1226,62,0.99,TN,$46.50,/ TN,$46.04,0.99,TN,$46.50,/ TN,$46.04
1024828,06/16/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1221,56,1.13,TN,$46.50,/ TN,$52.55,1.13,TN,$46.50,/ TN,$52.55
1024879,06/16/25,209966-0002-001 TEXAS CARRIERS,R1,30.0,28,1223,79,1.49,TN,$46.50,/ TN,$69.29,1.49,TN,$46.50,/ TN,$69.29
1024913,06/16/25,210687-0001-001 TARGET 2112,R1,30.0,28,1225,42,2.76,TN,$46.50,/ TN,$128.34,2.76,TN,$46.50,/ TN,$128.34
1024930,06/16/25,215935-0001-001 A GUERRA PROPERTIES,R1,30.0,28,1221,56,2.54,TN,$46.50,/ TN,$118.11,2.54,TN,$46.50,/ TN,$118.11
1024984,06/16/25,209972-0001-002 H E B,R2,30.0,28,1226,62,6.99,TN,$46.50,/ TN,$325.04,6.99,TN,$46.50,/ TN,$325.04
1024989,06/16/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,1224,57,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
1025013,06/16/25,208590-0001-001 SOUTHWEST INDUSTRIAL RECYCLI,R1,30.0,28,1223,79,1.15,TN,$46.50,/ TN,$53.48,1.15,TN,$46.50,/ TN,$53.48
1025029,06/16/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1225,42,1.25,TN,$46.50,/ TN,$58.13,1.25,TN,$46.50,/ TN,$58.13
1025039,06/16/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,1221,56,5.17,TN,$216.50,/ TN,"$1,119.31",5.17,TN,$216.50,/ TN,"$1,119.31"
1025060,06/16/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,1221,56,1.96,TN,$46.50,/ TN,$91.14,1.96,TN,$46.50,/ TN,$91.14
1025093,06/17/25,210460-0001-001 LOVE'S TRAVEL STOPS L0298,R2,30.0,28,2221,56,9.16,TN,$46.50,/ TN,$425.94,9.16,TN,$46.50,/ TN,$425.94
1025128,06/17/25,"206552-0001-001 COMPRESSOR SYSTEMS, INC",R1,30.0,28,2226,62,1.41,TN,$46.50,/ TN,$65.57,1.41,TN,$46.50,/ TN,$65.57
1025139,06/17/25,210392-0002-002 LOPEZ ADRI FORWARDING LLC,R1,30.0,28,2224,57,3.31,TN,$46.50,/ TN,$153.92,3.31,TN,$46.50,/ TN,$153.92
1025155,06/17/25,212307-0002-002 MISSION PRODUCE,R1,30.0,28,2225,42,1.05,TN,$46.50,/ TN,$48.83,1.05,TN,$46.50,/ TN,$48.83
1025229,06/17/25,200810-0001-001 EXPEDITORS INT'L OF WASHING,R1,30.0,28,2226,62,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
1025255,06/17/25,212263-0003-001 SCHNEIDER NATIONAL,R1,30.0,28,2224,57,1.61,TN,$46.50,/ TN,$74.87,1.61,TN,$46.50,/ TN,$74.87
1025298,06/17/25,202956-0001-001 LA SALLE COUNTY DETENTION,R2,30.0,28,2221,56,4.08,TN,$46.50,/ TN,$189.72,4.08,TN,$46.50,/ TN,$189.72
1025330,06/17/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,2225,42,7.33,TN,$46.50,/ TN,$340.85,7.33,TN,$46.50,/ TN,$340.85
1025336,06/17/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,2221,56,0.89,TN,$46.50,/ TN,$41.39,0.89,TN,$46.50,/ TN,$41.39
1025375,06/17/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,2226,62,0.6,TN,$46.50,/ TN,$27.90,0.6,TN,$46.50,/ TN,$27.90
1025441,06/17/25,207449-0001-003 GONTOR FORWARDING CORP,R1,30.0,28,2224,57,1.12,TN,$46.50,/ TN,$52.08,1.12,TN,$46.50,/ TN,$52.08
1025542,06/17/25,216006-0001-001 SAYMAGROUP LC,R1,15.0,28,2226,62,6.25,TN,$46.50,/ TN,$290.63,6.25,TN,$46.50,/ TN,$290.63
1025574,06/17/25,214224-0001-001 REMCO GROUP INC,R1,30.0,9,2221,56,0.25,EA,$10.00,/ EA,$2.50,0.25,EA,$10.00,/ EA,$2.50
1025612,06/17/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,2224,57,4.1,TN,$46.50,/ TN,$190.65,4.1,TN,$46.50,/ TN,$190.65
1025627,06/17/25,209974-0001-001 H E B   # 0449,R2,30.0,28,2225,42,9.65,TN,$46.50,/ TN,$448.73,9.65,TN,$46.50,/ TN,$448.73
1025672,06/17/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2226,62,0.5,TN,$46.50,/ TN,$23.25,0.5,TN,$46.50,/ TN,$23.25
1025693,06/17/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.21,TN,$46.50,/ TN,$56.27,1.21,TN,$46.50,/ TN,$56.27
1025719,06/18/25,205947-0009-001 SAVO,R1,30.0,28,3223,79,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
1025723,06/18/25,200573-0001-002 SOUTHERN DISTRIBUTING,R1,10.0,28,3226,62,3.27,TN,$46.50,/ TN,$152.06,3.27,TN,$46.50,/ TN,$152.06
1025734,06/18/25,204203-0001-001 FLYING J #730,R2,30.0,28,3221,56,4.45,TN,$46.50,/ TN,$206.93,4.45,TN,$46.50,/ TN,$206.93
1025735,06/18/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,3225,42,1.07,TN,$46.50,/ TN,$49.76,1.07,TN,$46.50,/ TN,$49.76
1025752,06/18/25,208851-0001-001 TERRACON,R1,10.0,28,3226,62,5.89,TN,$46.50,/ TN,$273.89,5.89,TN,$46.50,/ TN,$273.89
1025755,06/18/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,3221,56,0.72,TN,$46.50,/ TN,$33.48,0.72,TN,$46.50,/ TN,$33.48
1025771,06/17/25,216001-0001-001 GFL ENVIRONMENTAL,R1,30.0,28,2221,56,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
1025774,06/18/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,3226,62,0.61,TN,$46.50,/ TN,$28.37,0.61,TN,$46.50,/ TN,$28.37
1025791,06/18/25,207101-0002-001 PGW AUTO GLASS 5463,R1,30.0,28,3226,62,2.94,TN,$46.50,/ TN,$136.71,2.94,TN,$46.50,/ TN,$136.71
1025806,06/18/25,207836-0001-001 I M M I,R1,30.0,28,3223,79,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
1025834,06/18/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,3224,57,0.69,TN,$46.50,/ TN,$32.09,0.69,TN,$46.50,/ TN,$32.09
1025844,06/18/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,3225,42,0.37,TN,$46.50,/ TN,$17.21,0.37,TN,$46.50,/ TN,$17.21
1025869,06/18/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,3221,56,0.25,TN,$46.50,/ TN,$11.63,0.25,TN,$46.50,/ TN,$11.63
1025887,06/18/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,3223,79,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
1025929,06/18/25,210584-0001-002 LOWE'S,R2,30.0,28,3226,62,6.92,TN,$46.50,/ TN,$321.78,6.92,TN,$46.50,/ TN,$321.78
1025936,06/18/25,211946-0002-001 HABITAT FOR HUMANITY,R1,30.0,28,3225,42,2.49,TN,$46.50,/ TN,$115.79,2.49,TN,$46.50,/ TN,$115.79
1025953,06/18/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,3224,57,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1026006,06/18/25,213612-0001-001 TRANSPLACE MEXICO LLC,R1,30.0,28,3221,56,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
1026027,06/18/25,215881-0001-001 3G ELECTRICAL SUPPLY,R1,30.0,28,3299,37,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1026063,06/18/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,3299,37,1.7,TN,$46.50,/ TN,$79.05,1.7,TN,$46.50,/ TN,$79.05
1026076,06/18/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,3224,57,2.22,TN,$46.50,/ TN,$103.23,2.22,TN,$46.50,/ TN,$103.23
1026132,06/18/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,3221,56,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
1026134,06/18/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,3224,57,2.8,TN,$46.50,/ TN,$130.20,2.8,TN,$46.50,/ TN,$130.20
1026146,06/18/25,215904-0001-001 UPRR 83129,R1,40.0,28,3299,37,2.56,TN,$46.50,/ TN,$119.04,2.56,TN,$46.50,/ TN,$119.04
1026148,06/18/25,213474-0008-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,3225,42,5.04,TN,$0.00,/ TN,$0.00,5.04,TN,$0.00,/ TN,$0.00
1026172,06/18/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3226,62,0.06,TN,$46.50,/ TN,$2.79,0.06,TN,$46.50,/ TN,$2.79
1026180,06/18/25,210001-0001-002 HOME GOODS,R2,40.0,28,3221,56,3.39,TN,$46.50,/ TN,$157.64,3.39,TN,$46.50,/ TN,$157.64
1026185,06/18/25,214100-0001-001 WAL MART 554,R2,30.0,28,3299,37,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
1026192,06/18/25,216010-0001-001 ELIZABETH FLORES,R1,15.0,28,3224,57,2.98,TN,$46.50,/ TN,$138.57,2.98,TN,$46.50,/ TN,$138.57
1026225,06/19/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,1.54,TN,$46.50,/ TN,$71.61,1.54,TN,$46.50,/ TN,$71.61
1026240,06/19/25,210279-0001-001 EBT LOGISTICS INC.,R1,30.0,28,4223,79,2.01,TN,$46.50,/ TN,$93.47,2.01,TN,$46.50,/ TN,$93.47
1026263,06/18/25,210345-0001-001 LONE STAR MTLS,R1,30.0,28,3299,37,3.39,TN,$46.50,/ TN,$157.64,3.39,TN,$46.50,/ TN,$157.64
1026294,06/19/25,210687-0001-001 TARGET 2112,R1,30.0,28,4299,37,3.08,TN,$46.50,/ TN,$143.22,3.08,TN,$46.50,/ TN,$143.22
1026312,06/18/25,203268-0001-001 MIDWEST STERALIZATION CORP.,R1,30.0,28,3299,37,2.64,TN,$46.50,/ TN,$122.76,2.64,TN,$46.50,/ TN,$122.76
1026348,06/19/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4299,37,0.89,TN,$46.50,/ TN,$41.39,0.89,TN,$46.50,/ TN,$41.39
1026352,06/19/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4224,57,0.79,TN,$46.50,/ TN,$36.74,0.79,TN,$46.50,/ TN,$36.74
1026366,06/19/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,4225,42,1.76,TN,$46.50,/ TN,$81.84,1.76,TN,$46.50,/ TN,$81.84
1026368,06/19/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4226,62,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
1026371,06/18/25,215976-0001-001 ROADSTAR INC,R1,30.0,28,3223,79,3.53,TN,$46.50,/ TN,$164.15,3.53,TN,$46.50,/ TN,$164.15
1026463,06/18/25,216002-0001-001 MESILLA VALLEY TRANSPORT,R1,30.0,28,3299,37,2.52,TN,$46.50,/ TN,$117.18,2.52,TN,$46.50,/ TN,$117.18
1026502,06/19/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,4224,57,4.06,TN,$46.50,/ TN,$188.79,4.06,TN,$46.50,/ TN,$188.79
10265552,06/19/25,216003-0001-001 HEPECA LOGISTICS INC,R1,30.0,28,4223,79,1.26,TN,$46.50,/ TN,$58.59,1.26,TN,$46.50,/ TN,$58.59
1026558,06/19/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,4225,42,1.79,TN,$46.50,/ TN,$83.24,1.79,TN,$46.50,/ TN,$83.24
1026584,06/18/25,205669-0001-001 BEST AMERICA FORWARDIN,R1,30.0,28,3299,37,2.59,TN,$46.50,/ TN,$120.44,2.59,TN,$46.50,/ TN,$120.44
1026596,06/19/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4226,62,0.46,TN,$46.50,/ TN,$21.39,0.46,TN,$46.50,/ TN,$21.39
1026627,06/19/25,207888-0001-001 ARCHROCK,R1,30.0,28,4221,56,1.36,TN,$46.50,/ TN,$63.24,1.36,TN,$46.50,/ TN,$63.24
1026633,06/19/25,213636-0001-002 CARTER EXPRESS INC,R1,30.0,28,4224,57,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
1026649,06/19/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,4221,56,2.37,TN,$46.50,/ TN,$110.21,2.37,TN,$46.50,/ TN,$110.21
1026655,06/19/25,209971-0002-001 H E B MERCADO,R1,30.0,28,4225,42,8.83,TN,$46.50,/ TN,$410.60,8.83,TN,$46.50,/ TN,$410.60
1026660,06/19/25,215759-0001-001 DICEX,R1,30.0,28,4223,79,2.19,TN,$46.50,/ TN,$101.84,2.19,TN,$46.50,/ TN,$101.84
1026702,06/19/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4226,62,0.07,TN,$46.50,/ TN,$3.26,0.07,TN,$46.50,/ TN,$3.26
1026735,06/19/25,216001-0001-001 GFL ENVIRONMENTAL,R1,30.0,28,4224,57,0.77,TN,$46.50,/ TN,$35.81,0.77,TN,$46.50,/ TN,$35.81
1026748,06/19/25,210687-0001-001 TARGET 2112,R1,30.0,28,4299,37,1.26,TN,$46.50,/ TN,$58.59,1.26,TN,$46.50,/ TN,$58.59
1026751,06/19/25,215659-0002-001 GABRIEL VIELMA,R1,30.0,28,4221,56,6.41,TN,$46.50,/ TN,$298.07,6.41,TN,$46.50,/ TN,$298.07
1026753,06/19/25,210131-0001-001 TKR USA INC,R1,30.0,28,4223,79,1.15,TN,$46.50,/ TN,$53.48,1.15,TN,$46.50,/ TN,$53.48
1026782,06/20/25,208353-0001-002 ROAD RANGER #272,R2,30.0,28,5221,56,6.78,TN,$46.50,/ TN,$315.27,6.78,TN,$46.50,/ TN,$315.27
1026799,06/20/25,213344-0001-001 AG DOORS INC,R1,30.0,28,5225,42,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
1026851,06/20/25,206091-0001-001 PILOT TRAVEL CENTER-0377,R2,40.0,28,5224,57,6.83,TN,$46.50,/ TN,$317.60,6.83,TN,$46.50,/ TN,$317.60
1026880,06/19/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,4223,79,1.08,TN,$46.50,/ TN,$50.22,1.08,TN,$46.50,/ TN,$50.22
1026971,06/20/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,5224,57,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
1026983,06/20/25,210584-0001-002 LOWE'S,R2,30.0,28,5225,42,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1026993,06/19/25,202091-0001-001 AMERICA DISPATCH,R1,30.0,28,4223,79,1.28,TN,$46.50,/ TN,$59.52,1.28,TN,$46.50,/ TN,$59.52
1027093,06/20/25,209686-0001-002 UNITRADE STADIUM,R1,30.0,28,5224,57,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
1027110,06/19/25,202740-0001-001 GCX GLOBAL LOGISTICS,R1,30.0,28,4223,79,2.6,TN,$46.50,/ TN,$120.90,2.6,TN,$46.50,/ TN,$120.90
1027125,06/20/25,204023-0001-001 CITY OF COTULLA,R1,20.0,14,5226,62,11.51,TN,$46.50,/ TN,$535.22,11.51,TN,$46.50,/ TN,$535.22
1027175,06/20/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,5225,42,1.18,TN,$46.50,/ TN,$54.87,1.18,TN,$46.50,/ TN,$54.87
1027222,06/20/25,211450-0001-002 DOCTORS HOSPITAL-COMP,R1,30.0,28,5224,57,4.4,TN,$46.50,/ TN,$204.60,4.4,TN,$46.50,/ TN,$204.60
1027229,06/20/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,5223,79,0.99,TN,$46.50,/ TN,$46.04,0.99,TN,$46.50,/ TN,$46.04
1027250,06/20/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1027301,06/20/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,5225,42,0.91,TN,$46.50,/ TN,$42.32,0.91,TN,$46.50,/ TN,$42.32
1027327,06/20/25,210925-0001-001 BRICER INC.,R1,30.0,28,5224,57,0.67,TN,$46.50,/ TN,$31.16,0.67,TN,$46.50,/ TN,$31.16
1027329,06/20/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,5226,62,5.95,TN,$216.50,/ TN,"$1,288.18",5.95,TN,$216.50,/ TN,"$1,288.18"
1027332,06/20/25,210687-0001-001 TARGET 2112,R1,30.0,28,5299,37,3.15,TN,$46.50,/ TN,$146.48,3.15,TN,$46.50,/ TN,$146.48
1027333,06/20/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5225,42,3.82,TN,$46.50,/ TN,$177.63,3.82,TN,$46.50,/ TN,$177.63
1027402,06/20/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,5223,79,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
1027412,06/21/25,208792-0001-001 TEXAS DISCOUNT FURNITURE,R1,30.0,28,6226,62,1.89,TN,$46.50,/ TN,$87.89,1.89,TN,$46.50,/ TN,$87.89
1027415,06/21/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,0.32,TN,$46.50,/ TN,$14.88,0.32,TN,$46.50,/ TN,$14.88
1027416,06/19/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,4223,79,1.32,TN,$46.50,/ TN,$61.38,1.32,TN,$46.50,/ TN,$61.38
1027436,06/20/25,201863-0001-001 S M T,R1,30.0,28,5299,37,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
1027461,06/21/25,209851-0010-001 LDR SITES,R1,30.0,28,6221,56,2.82,TN,$46.50,/ TN,$131.13,2.82,TN,$46.50,/ TN,$131.13
1027466,06/21/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6299,37,1.06,TN,$46.50,/ TN,$49.29,1.06,TN,$46.50,/ TN,$49.29
1027495,06/20/25,210687-0001-001 TARGET 2112,R1,30.0,28,5299,37,9.77,TN,$46.50,/ TN,$454.31,9.77,TN,$46.50,/ TN,$454.31
1027504,06/21/25,210842-0001-001 ASCENT FOODS,R1,30.0,28,6221,56,3.57,TN,$46.50,/ TN,$166.01,3.57,TN,$46.50,/ TN,$166.01
1027516,06/21/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,0.48,TN,$46.50,/ TN,$22.32,0.48,TN,$46.50,/ TN,$22.32
1027527,06/20/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,5223,79,0.59,TN,$46.50,/ TN,$27.44,0.59,TN,$46.50,/ TN,$27.44
1027534,06/20/25,201208-0001-003 BETHANY HOUSE,R1,10.0,28,5226,62,0.65,TN,$46.50,/ TN,$30.23,0.65,TN,$46.50,/ TN,$30.23
1027583,06/21/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,6225,42,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1027609,06/21/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,3.32,TN,$46.50,/ TN,$154.38,3.32,TN,$46.50,/ TN,$154.38
1027645,06/21/25,200809-0001-001 IMPEX FOWARDING,R1,30.0,28,6223,79,2.08,TN,$46.50,/ TN,$96.72,2.08,TN,$46.50,/ TN,$96.72
1027664,06/20/25,205165-0001-001 ANDERSON COLOMBIA,R1,10.0,28,5226,62,1.05,TN,$46.50,/ TN,$48.83,1.05,TN,$46.50,/ TN,$48.83
1027691,06/21/25,205669-0001-001 BEST AMERICA FORWARDIN,R1,30.0,28,6224,57,0.02,TN,$46.50,/ TN,$0.93,0.02,TN,$46.50,/ TN,$0.93
1027709,06/21/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,0.55,TN,$46.50,/ TN,$25.58,0.55,TN,$46.50,/ TN,$25.58
1027772,06/21/25,201911-0001-001 EXCELLENCE LOGISTIC,R1,30.0,28,6223,79,1.71,TN,$46.50,/ TN,$79.52,1.71,TN,$46.50,/ TN,$79.52
1027838,06/21/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,5.03,TN,$46.50,/ TN,$233.90,5.03,TN,$46.50,/ TN,$233.90
1027859,06/21/25,205784-0001-001 EXEL GLOBAL LOGISTICS,R1,30.0,28,6224,57,0.08,TN,$46.50,/ TN,$3.72,0.08,TN,$46.50,/ TN,$3.72
1027877,06/20/25,209972-0001-002 H E B,R2,30.0,28,5221,56,6.18,TN,$46.50,/ TN,$287.37,6.18,TN,$46.50,/ TN,$287.37
1027878,06/21/25,209975-0001-001 H E B #186 COMPACTOR,R2,30.0,28,6225,42,7.55,TN,$46.50,/ TN,$351.08,7.55,TN,$46.50,/ TN,$351.08
1027884,06/21/25,215958-0001-001 LEWIS WOODUL,R1,15.0,28,6226,62,3.9,TN,$46.50,/ TN,$181.35,3.9,TN,$46.50,/ TN,$181.35
1027906,06/21/25,203347-0001-001 T S I,R1,30.0,28,6221,56,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1027922,06/20/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5226,62,0.4,TN,$46.50,/ TN,$18.60,0.4,TN,$46.50,/ TN,$18.60
1027925,06/21/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
1027949,06/21/25,206290-0001-002 UNION PACIFIC# VA999,R1,15.0,28,6225,42,0.21,TN,$46.50,/ TN,$9.77,0.21,TN,$46.50,/ TN,$9.77
1027971,06/21/25,200810-0001-001 EXPEDITORS INT'L OF WASHING,R1,30.0,28,6221,56,0.63,TN,$46.50,/ TN,$29.30,0.63,TN,$46.50,/ TN,$29.30
1028009,06/23/25,210460-0001-001 LOVE'S TRAVEL STOPS L0298,R2,30.0,28,1221,56,3.36,TN,$46.50,/ TN,$156.24,3.36,TN,$46.50,/ TN,$156.24
1028022,06/23/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,1225,42,0.6,TN,$46.50,/ TN,$27.90,0.6,TN,$46.50,/ TN,$27.90
1028068,06/23/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1224,57,2.33,TN,$46.50,/ TN,$108.35,2.33,TN,$46.50,/ TN,$108.35
1028070,06/21/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1028096,06/21/25,211242-0001-001 BOLANOS & COMPANY,R1,30.0,28,6223,79,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
1028154,06/23/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1028162,06/23/25,204023-0001-001 CITY OF COTULLA,R1,20.0,14,1226,62,5.96,TN,$46.50,/ TN,$277.14,5.96,TN,$46.50,/ TN,$277.14
1028184,06/23/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1221,56,1.54,TN,$46.50,/ TN,$71.61,1.54,TN,$46.50,/ TN,$71.61
1028207,06/23/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1224,57,0.28,TN,$46.50,/ TN,$13.02,0.28,TN,$46.50,/ TN,$13.02
1028209,06/23/25,210131-0001-001 TKR USA INC,R1,30.0,28,1223,79,1.17,TN,$46.50,/ TN,$54.41,1.17,TN,$46.50,/ TN,$54.41
1028261,06/23/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1226,62,0.72,TN,$46.50,/ TN,$33.48,0.72,TN,$46.50,/ TN,$33.48
1028341,06/21/25,209226-0001-001 MALLORY ALEXANDER,R1,30.0,28,6223,79,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
1028382,06/23/25,208791-0001-001 EXPEDITOR'S INT'L OF WASHING,R2,30.0,28,1224,57,9.68,TN,$46.50,/ TN,$450.12,9.68,TN,$46.50,/ TN,$450.12
1028384,06/23/25,215958-0001-001 LEWIS WOODUL,R1,15.0,28,1226,62,0.59,TN,$46.50,/ TN,$27.44,0.59,TN,$46.50,/ TN,$27.44
1028396,06/23/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,1221,56,1.15,TN,$46.50,/ TN,$53.48,1.15,TN,$46.50,/ TN,$53.48
1028415,06/23/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1225,42,0.48,TN,$46.50,/ TN,$22.32,0.48,TN,$46.50,/ TN,$22.32
1028447,06/23/25,203168-0001-001 CR ENGLAND,R1,30.0,28,1223,79,0.79,TN,$46.50,/ TN,$36.74,0.79,TN,$46.50,/ TN,$36.74
1028452,06/23/25,210687-0001-001 TARGET 2112,R1,30.0,28,1221,56,2.52,TN,$46.50,/ TN,$117.18,2.52,TN,$46.50,/ TN,$117.18
1028462,06/23/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,1226,62,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
1028529,06/23/25,210131-0001-001 TKR USA INC,R1,30.0,28,1223,79,0.65,TN,$46.50,/ TN,$30.23,0.65,TN,$46.50,/ TN,$30.23
1028535,06/23/25,210584-0001-002 LOWE'S,R2,30.0,28,1225,42,1.52,TN,$46.50,/ TN,$70.68,1.52,TN,$46.50,/ TN,$70.68
1028541,06/23/25,215760-0001-001 SPRING HILL SUITES,R1,30.0,28,1224,57,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
